method,Dice@0.5,Dice@valThr,Prec@valThr,Rec@valThr,ASSD_px,HD95_px,Thr_val,F1@tol1px,F1@tol2px,F1@tol3px,F1@tol5px,seed
B_fixed_sobel_edges,0.0,0.0,0.0,0.0,79.54159685963579,125.67497680494601,0.1,0.001119507400910591,0.003358522234383236,0.0056033668788368724,0.013438376628895304,42
B_fixed_sobel_edges,0.00657174151149335,0.11130846654823143,0.06684048352688626,0.3325471698109286,40.5221063163986,104.80696517303682,0.1,0.15811108427949974,0.19050526769730217,0.21998567846435035,0.2609675335052646,42
B_fixed_sobel_edges,0.05739910313898772,0.22686879247252653,0.13688692635228877,0.66209000762726,32.68173170911985,89.96110270555825,0.1,0.28211581729291685,0.3196234508720016,0.3519086579466179,0.39807011467148684,42
B_fixed_sobel_edges,0.10611854684507356,0.20417028670718154,0.12368421052629408,0.584577114427376,30.33365873603683,89.45389874119518,0.1,0.25237854873986953,0.28243689982530723,0.31078808052390794,0.3630511017064504,42
B_fixed_sobel_edges,0.06995412844032686,0.15378272521126493,0.10152422427868767,0.3169073916734776,30.45256477965985,85.2126749600082,0.1,0.19634382209291323,0.22897932597004153,0.25904690480802406,0.3164289643890884,42
B_fixed_sobel_edges,0.0,0.21245421245417148,0.12666666666663753,0.6583034647542911,35.68744354250443,86.18002301895578,0.1,0.25266724456402834,0.27784942177114946,0.2983032596407559,0.33064415335297154,42
B_fixed_sobel_edges,0.13134851138342263,0.12716615698265454,0.06873278236913653,0.8486394557808696,47.38335270509134,95.22603121270971,0.1,0.1487894179726501,0.1596958173435079,0.16527672463984608,0.17656662045934177,42
B_fixed_sobel_edges,0.1981809478218295,0.17956903431761975,0.10122595883476534,0.7943512797874719,40.11338803477685,89.12014210077558,0.1,0.22872814039772518,0.26555335681624703,0.2980474729469134,0.34969837558142924,42
B_fixed_sobel_edges,0.14035087719289754,0.21521572632113667,0.12397058823527587,0.815280464215846,33.73575187051369,81.04597454889442,0.1,0.27337468463860765,0.317566770601931,0.35907335877864677,0.42373667096863904,42
B_fixed_sobel_edges,0.08433734939751779,0.3180368098158729,0.21744966442945723,0.5917808219172678,27.948310295371122,76.39437099047333,0.1,0.4091283172919898,0.4770178370512563,0.5274448634163427,0.5765464528972246,42
B_fixed_sobel_edges,0.08583690987117096,0.34294786980673647,0.24324324324315194,0.58116591928199,23.32607608260572,72.11102550927978,0.1,0.43930358331793434,0.5044430545896432,0.5414740262690776,0.5750200584292638,42
B_fixed_sobel_edges,0.05137186222997585,0.2502722981967505,0.14935721508014596,0.7716417910442003,30.861969911903913,79.51100552753688,0.1,0.3240709815739547,0.3767404626417222,0.4270326058506595,0.5029732940335755,42
